field_id,NDVI_total,NDVI_core,NDVI_edge,area_m2,shape_inde,core_area,total_area,edge_ratio,size_class,edge_effect,abs_edge_effect
58,0.4302889631227158,0.428651409785534,0.4322493369851647,361.2067927280643,1.129561283308026,192.69492448807512,356.9286544271666,0.4601304151460452,medium,0.0035979271996307016,0.0035979271996307016
62,0.4703588518203716,0.4713504400989111,0.4692743370517121,451.2816075799328,1.274496811115528,233.5980578292396,445.9967695729641,0.4762337448028905,medium,-0.0020761030471989628,0.0020761030471989628
67,0.4794966642171691,0.4804305231410482,0.4776732505060907,902.703448270043,1.242013773778256,600.7823820247307,905.516336832906,0.3365305985245935,medium,-0.0027572726349575083,0.0027572726349575083
73,0.487783116175546,0.4922164732681571,0.4807331319898369,812.3033469449473,1.34381405384879,497.4682352113497,811.5890902224007,0.3870442059847947,medium,-0.01148334127832018,0.01148334127832018
77,0.3735187115578681,0.3739943338732121,0.3730290553567443,721.7139586166248,1.634386583381136,359.73002563107127,722.0345733499697,0.5017828246616242,medium,-0.0009652785164678268,0.0009652785164678268
79,0.3314188842751033,0.3314897543898889,0.3313521141008058,722.3238470515514,1.597443743664572,367.91219213754977,718.3597230903089,0.4878440698834982,medium,-0.00013764028908314074,0.00013764028908314074
83,0.2811553835421034,0.2841273109500225,0.276376578474292,902.0571023485836,1.395773972259366,548.7361785302704,891.3862324130431,0.384401330672559,medium,-0.0077507324757305485,0.0077507324757305485
88,0.471099929691671,0.470885258876473,0.4714039878181982,812.0791179685941,1.488752967343331,458.02766792560953,802.6100601153358,0.429327277732115,medium,0.0005187289417252217,0.0005187289417252217
91,0.2205064114870899,0.2190822162314628,0.2235902052123349,1173.427984753316,1.253147742102243,818.5243488416687,1172.7936584953363,0.302073009252272,medium,0.004507988980872124,0.004507988980872124
95,0.395892084572967,0.3960737076229201,0.3957162888969962,721.9704034199391,1.634246070350297,353.64435316774274,713.5129098152811,0.5043616614318913,medium,-0.0003574187259238748,0.0003574187259238748
98,0.4830589957151431,0.4845261742000931,0.4797787771927654,993.0069557089844,1.199839315081955,701.2160637951404,1013.0843608674124,0.3078404021608304,medium,-0.0047473970073276806,0.0047473970073276806
105,0.3566163735226795,0.3534237504005431,0.35843185768716,271.0270235435545,1.333969241966175,101.07788715666972,272.4536774167102,0.6290089085416383,small,0.005008107286616936,0.005008107286616936
